t,net_profit,total_reward,total_revenue,total_waiting_cost,total_travel_cost,total_trips,total_requests,total_exit_cost,reward_period_0,profit_period_0,reward_period_1,profit_period_1,reward_period_2,profit_period_2,reward_period_3,profit_period_3,reward_period_4,profit_period_4,reward_period_5,profit_period_5,reward_period_6,profit_period_6,reward_period_7,profit_period_7
6256.34,153174.200332603,-383866.82556979766,645183.4299999947,200625.7409854894,666638.5743834159,115996,246787,161785.9402008483,-90591.45786857122,13336.432439017095,-95720.4400501466,4593.042741881141,-62245.073291279274,7444.871562438005,-32744.408586821308,14304.511919570758,-28401.489306763277,20827.17148364049,-6860.018882717241,27255.523821975534,-16179.986270105383,36107.30001491444,-51123.95131337588,29305.346349163563
6376.330555555555,157261.17825075221,-393220.6469543392,662512.1899999946,204454.72816728146,684974.4522386596,119084,251674,166303.6565483494,-92930.11176815353,14084.435862902694,-98554.54909903639,4746.019996241638,-64150.351719091865,7742.711023134423,-33928.70114051793,14528.928514129939,-29411.046427060595,21473.33809714736,-6543.79264877085,27983.78524979038,-16058.017376586302,36734.54573990075,-51644.07677510173,29967.4137675035
6424.334851787083,169890.89998079414,-418734.3568586612,695298.6099999966,215134.85780604795,724605.0348556209,124922,260955,174293.07419695423,-98138.32041985409,15049.490521025798,-104124.47261103982,5097.603078328247,-68566.5132406292,8407.439027060096,-36087.275874874875,15449.75898064777,-31279.82129490809,22990.996950068376,-7940.103584109349,29679.36518339539,-17632.719702287224,39777.30085254231,-54965.1301309414,33438.94538772629
6544.3405555555555,177464.28438594463,-432139.84332389344,712597.2099999937,221544.9539744386,744364.261916232,127996,265317,178827.8374331888,-101312.76027638729,15801.38449716938,-107384.23430087091,5419.48105067599,-70789.77323337247,8860.963429388277,-37177.35654889637,16176.674514630176,-32857.149638295006,24383.90702814783,-8437.608020589507,31357.880522631036,-18330.394870558273,40960.342687736855,-55850.56643491032,34503.650655565325
6592.341944444444,187349.10185209094,-458221.5829736107,746306.6199999943,230565.25659259563,786628.6493252813,133909,274852,187334.29705568153,-107433.38058350097,16386.982458634833,-113127.18812745441,5626.223982859588,-75096.55262855378,9265.225100395304,-39386.641135236656,17058.502390424954,-35021.04909563481,25379.422350651686,-9706.899499045256,32984.67635458555,-19457.958853854565,44004.85101428478,-58991.91305032185,36643.21820025416
6711.330555555555,193317.05544287225,-470129.26423268183,764299.0199999949,235386.01892906317,807462.6708188087,137118,280034,191579.5944847429,-110548.63599728879,16693.645756288402,-116469.31991689799,5862.681642921255,-77160.6461752298,9662.771921234133,-40418.06852996484,17464.658659821904,-36075.48854378042,26178.502627572965,-10247.563832386717,33710.18275441843,-19764.646363299355,45279.56082665882,-59444.89487382618,38465.05125395792
6759.331666666667,205318.00126602597,-435114.868292969,877049.7399999952,247512.54323514304,856909.4138996559,149936,307753,207742.6511581048,-113594.67274094194,18646.56262264825,-123852.51048132265,7472.153304502557,-75844.22717030066,11793.327396153347,-34228.13046551314,19333.120458964127,-33198.282427138496,27010.358938204754,6199.968758787628,34568.00477994913,-10184.093808489803,46550.143727294155,-50412.919958055776,39944.33003830812
6879.3325,211398.31378818082,-419697.77058303443,931740.2199999982,252717.99807113162,882150.7429520126,156779,322161,216569.24955982162,-111570.8375280362,19806.688423085958,-127007.61168304714,8207.325512129799,-76652.46573380067,12418.720097861617,-31493.68046833473,20865.55008119722,-30485.00897539595,27923.382011682967,12653.058204596584,34900.220841434224,-7564.596052761184,46843.999268735606,-47576.62834627033,40432.427552053225
6927.333489974937,218676.19325573216,-446281.8388514523,966034.7699999989,259491.2183301974,927872.7444383691,162096,331400,224952.64608281775,-117657.89644778492,20285.710416749196,-132603.72057527077,8496.799476266153,-80287.12434251238,12892.062330233963,-34024.82309461817,21881.422142727388,-32558.078927380626,29051.793394617198,12650.112258364414,36256.65739561002,-10283.167662916985,48295.171324775314,-51517.14005934936,41516.57677475223
7047.3533333333335,227295.4544895405,-458502.97500700445,990997.4199999991,266516.3066375332,951908.2392105665,165810,336843,231075.84915883894,-121246.55128012667,20748.131755690247,-135824.6269351884,8868.048438842648,-81984.3147942256,13329.335909117748,-35583.26557917827,22703.801551642395,-34059.26011238721,30727.79733152256,13835.391520646803,38488.30704285218,-10234.202232823058,50327.58221838309,-53406.14559374029,42102.4502414888
