t,net_profit,total_reward,total_revenue,total_waiting_cost,total_travel_cost,total_trips,total_requests,total_exit_cost,reward_period_0,profit_period_0,reward_period_1,profit_period_1,reward_period_2,profit_period_2,reward_period_3,profit_period_3,reward_period_4,profit_period_4,reward_period_5,profit_period_5,reward_period_6,profit_period_6,reward_period_7,profit_period_7
5704.329444444445,24724.777423000192,144719.4629015887,597929.1699999811,238977.8333698283,65617.64111047384,106676,197436,148614.2326180913,-19412.910381244277,2770.952008604934,-26441.30650073594,894.0218990731805,7364.71177922555,1693.0597349082313,34888.62617577234,2237.3986155911666,36826.3478407724,3173.366953493511,52495.46934322617,3565.2992489157527,44614.71831483704,5375.901704409251,14383.806329730241,5014.777258007483
5752.331383207071,25629.614203895475,154201.989358532,623626.6599999792,246602.31701657647,67463.91557957241,111433,205293,155358.43804530273,-19922.070267596413,2839.0507796936645,-27138.686534425444,931.9862875262571,8075.837343319481,1772.2198683206457,36699.75164906755,2330.563855395795,38716.801397452764,3299.3418380240214,54896.390806331074,3678.99261833503,47256.66969876424,5562.68605981144,15617.295265610754,5214.7728967921375
5872.334722222222,26262.69727566858,158982.28220463375,638400.839999979,251425.5206654994,68741.91051861583,114306,209560,159251.1266112342,-20536.511222065434,2908.8904646495157,-27976.76723220577,956.1792738257668,8556.071711629651,1850.4625740651875,37626.26227305944,2403.115470242796,39475.25387530147,3438.4784953658195,56163.52176576828,3740.6628981128356,49144.6773988078,5674.019405320189,16529.77363432781,5290.888694090268
5920.336944444444,27307.25087356883,167892.95649287093,664413.059999976,259234.46561788765,70936.61625926923,119128,217737,166349.02162995303,-21012.153294588716,3007.5903627544085,-28696.131249495327,1003.1445896330781,9056.235237744439,1903.42842957296,39318.63483355892,2500.3100224654036,41074.03475611675,3629.2856339254195,58819.55102400721,3974.0240672275045,51724.631652203,5866.634538596333,17608.153533312845,5422.833229398057
6040.33,27763.263823562218,173989.2905742949,679751.2499999771,263020.5694675433,72293.46577810378,121943,222246,170447.92418003787,-21299.44719759366,3047.056099786261,-29137.38403818674,1024.436782263267,9475.701365166875,1934.584219091638,40378.27881076203,2574.3767831444643,42051.64196729927,3688.0141881915283,60208.62630311366,4029.134812138985,53720.614363102,5955.009702653225,18591.259000618073,5510.651236297305
6088.33,28455.485924865938,188234.53018149483,710108.6599999788,269062.11174541933,74557.30301484096,127508,232149,178254.71505822497,-21576.45211885377,3087.416708289163,-29598.545208168653,1038.0773435080412,10158.59991332874,1965.3519154636253,42767.42677072446,2661.950034425549,44026.34995251469,3764.6197209693096,63720.20229390113,4141.016966548837,57806.419647528666,6186.225914341933,20930.528930503202,5610.82732132427
6208.3325,28894.726936264004,194928.90631976476,726902.4899999796,273175.36402041436,76267.26942561596,130605,237100,182530.95023417796,-21850.276232059674,3122.1994366188296,-30410.056011408742,1075.7568915417226,10360.465043041797,2033.1935608628635,43892.504673990254,2700.579524531728,45326.539141539084,3849.4747959270917,65458.5478771981,4204.400228786236,60140.34718835786,6262.657681337756,22010.834639087123,5646.464816662701
6256.335208333334,29904.008710595976,209058.5917291162,759754.2799999769,280951.78949506674,78759.64022651191,136137,246787,190984.25854927424,-21461.160033950393,3187.826860404344,-30622.886847225196,1143.0714414140414,11056.63165528675,2139.9149592187696,46213.984410315745,2769.49979890776,48259.223843566826,3938.1862409885634,69209.16268231449,4366.314250681561,63200.34212095792,6517.356256480009,23203.293897826996,5841.838902506387
6376.330555555555,30608.44189544054,216863.40174492533,779236.5699999772,286662.1551963407,79954.44407867962,139580,251674,195756.56898002396,-21925.843976078624,3263.8683578032105,-31631.51336496565,1183.6557023861774,11549.756049692103,2260.557025690873,47415.43577617887,2834.0739501037087,49479.07104837183,4018.4859342779832,71770.52281851604,4459.112468850278,65746.96013025798,6631.281174458489,24459.01326292867,5957.407281875642
6424.33656667205,32484.31543597992,228178.77689205873,813866.4199999785,298277.46756641666,82743.02031729085,145723,260955,204667.15522419717,-23070.03121808308,3431.006082632092,-32529.784772946132,1269.963861612107,12351.986640372972,2438.4105562411232,49737.462305682064,2919.4482617936187,51697.00686839351,4149.167652772352,75041.80149294702,4668.44571341445,68857.28452626576,7060.1413335767875,26093.051049400052,6547.731973944445
6544.3405555555555,33641.46314825644,231479.40349216605,832142.2899999778,306015.0187009751,85173.18432915663,148979,265317,209474.6834776643,-24195.85047231566,3540.61431294099,-33927.43760254578,1321.6850572446751,12549.083220771758,2569.7858202480065,50722.30571281526,3007.7582243111674,52434.259713047584,4285.308137583634,76780.26533392491,4809.484085061936,70193.25467435493,7264.6279046503705,26923.522912085926,6842.199606223441
6592.341944444444,35494.982759148974,244855.00217251063,869894.9599999796,317944.77736308833,87666.448084899,155614,274852,219428.73237945914,-25160.294771801688,3715.322220451481,-34823.17390801856,1400.1121171378682,13890.499324114508,2715.8748328365186,53382.26385003254,3146.6142981556445,55272.60602624017,4473.851921469062,80261.81339915766,5017.79294977269,73805.33160694782,7705.165274202858,28225.956645812446,7320.249145131595
6711.330555555555,36450.84578430696,251895.27646951936,890399.6599999804,324500.21691671974,89406.37470063115,159245,280034,224597.79191308492,-26027.403488234228,3791.254142095988,-35882.59341671891,1442.0856750804837,14103.400107573161,2845.9256156132406,54902.906439451675,3224.1386270926546,56816.19873922922,4546.08609349207,82261.85302454994,5112.132923394178,76024.68822616398,7899.031770062595,29696.22683747694,7590.190937484915
